Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Date
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,123.37193298339844,172.09249877929688,81.9095687866211,302.75347900390625,212.78274536132812,12.73309326171875,143.54466247558594,123.83023059467142,172.58700561523438,82.34101106223622,303.5105965645237,213.6871826466504,12.8282948848194,144.39999389648438,121.96778837684518,167.22850036621094,79.75986802379185,282.91924254229264,209.13614713125165,12.638140720646604,136.90866088867188,123.03796284565955,167.5554962158203,80.02490608104357,282.91924254229264,209.63647695149868,12.759261135133158,137.3333282470703,163022400,130174000,52188000,69015200,39600800,321244000,213591000,2020-08-26
2020-08-27,121.89710235595703,170.0,81.13188934326172,292.10418701171875,218.00729370117188,12.58879566192627,149.25,124.31047038391692,172.64999389648438,82.10186853182472,300.0837156277858,222.40437903248466,12.809853106669115,153.0399932861328,120.74891816931488,168.89999389648438,80.64813884839977,290.90874130992586,211.09894307040548,12.527238176840562,142.8333282470703,123.97650023718222,172.50250244140625,82.03311751863201,299.01778009052265,214.45690337766257,12.741566604140369,145.36399841308594,155552400,85296000,31350000,30301300,57602200,317604000,355395000,2020-08-27
2020-08-28,121.69964599609375,170.08999633789062,81.6754150390625,292.5425109863281,220.24916076660156,13.106671333312988,147.55999755859375,123.2939271755795,171.6685028076172,81.77106895544175,296.0989330180741,221.91370185709368,13.106920415317942,154.5659942626953,121.4753699990524,169.3249969482422,80.98691665183625,289.8727167446168,218.0073148897742,12.6029999491504,145.76800537109375,122.87463439456488,171.14999389648438,81.1792203252564,293.8774081071837,219.54676985088386,12.635398672993253,153.00799560546875,187630000,57940000,22418000,17157400,26292900,537160000,301218000,2020-08-28
2020-08-31,125.82673645019531,172.54800415039062,81.18221282958984,292.0842590332031,216.99700927734375,13.332715034484863,166.10667419433594,127.73793655138815,174.75,81.92800630889975,295.75024774126024,220.04706969413533,13.532588159055074,166.7133331298828,122.86244278988478,170.25,80.97297225024275,290.4405136774634,215.82316713820393,12.997017094184832,146.70333862304688,124.40310060397898,170.44949340820312,81.88167310885905,292.8314049580137,218.4113925977586,13.141563584032237,148.20333862304688,225702700,83718000,26422000,17345100,28774200,500840000,355123200,2020-08-31
2020-09-01,130.8387908935547,174.95599365234375,82.45509338378906,294.31573486328125,218.6711883544922,13.781939506530762,158.35000610351562,131.44336245684462,175.69349670410156,82.66134643712245,300.3427000287538,218.84437096358388,13.954200805159887,167.49667358398438,127.2796851083964,173.35000610351562,81.18221131603306,291.5961126625424,215.93862928769175,13.39852566947182,156.836669921875,129.45415194857583,174.47900390625,81.31323658609256,293.588501861237,216.97776898664924,13.441902677517321,167.3800048828125,151948100,68644000,22652000,17295900,25725500,511316000,269523300,2020-09-01
2020-09-02,128.12799072265625,176.57249450683594,85.55934143066406,301.3488464355469,222.885498046875,14.30595588684082,149.1233367919922,134.54414333091748,177.6125030517578,85.99326951380951,302.44466650287416,224.04972406097482,14.685131243067369,159.67999267578125,123.83756147352996,174.33450317382812,82.70967104741894,291.93479593177597,218.7482006323126,13.860716960293916,135.0399932861328,134.16385535146685,177.35000610351562,83.09925761294082,297.74262708788814,219.3447381851809,14.66219552801481,159.663330078125,200119000,78630000,49522000,24341400,34080800,874012000,288528300,2020-09-02
2020-09-03,117.86994934082031,168.39999389648438,81.18121337890625,290.0121765136719,209.0784149169922,12.978717803955078,135.6666717529297,125.63173549368389,174.42050170898438,84.69298091600302,296.46752867600287,220.6340089316547,13.845261461808603,143.93333435058594,117.49941444648104,165.14999389648438,80.0951464942045,282.55068844562334,206.82695279841502,12.84235404367691,134.0,123.74980180662752,174.25,84.66906553604466,294.86363950912147,220.59552879932826,13.789669119795107,135.7433319091797,257599600,163222000,63726000,32294100,58400300,945128000,262788300,2020-09-03
2020-09-04,117.94795227050781,164.7310028076172,78.77494049072266,281.6541442871094,206.14381408691406,12.586828231811523,139.44000244140625,120.61972095191703,169.0749969482422,81.45422340222592,287.9002742404687,210.09831211126607,13.137766594734604,142.6666717529297,108.12870745933931,155.55650329589844,76.62074691855972,270.10825112404797,197.4266031074665,11.671671508568563,124.00666809082031,117.08011491662583,165.89999389648438,80.15941758540397,286.15693347949707,206.96166006206397,12.747621689654373,134.27000427246094,332607200,175636000,55850000,30333700,59664100,1463684000,330965700,2020-09-04
2020-09-08,110.0106430053711,157.49200439453125,75.90484619140625,270.12811279296875,194.99229431152344,11.879331588745117,110.06999969482422,116.02700063472479,162.54249572753906,77.49657223720364,278.237120470125,202.08344318646942,12.514531383182888,122.913330078125,109.87412977263537,156.5,75.55112506909684,268.3947440367284,194.54969210627914,11.671171786180402,109.95999908447266,111.11250193799896,157.1999969482422,75.97459305472724,270.2476512725102,198.68700309738503,11.701335890422488,118.66666412353516,231366600,121884000,54032000,24864000,52924300,795728000,346397100,2020-09-08
2020-09-09,114.39859008789062,163.4304962158203,77.08207702636719,272.6784362792969,203.2957763671875,12.679067611694336,122.09333038330078,116.17326959342994,165.15899658203125,77.65449538796737,277.42033315850324,206.71146404500217,12.773050987679515,123.0,112.38988895508609,159.25,75.98305657760726,270.31745951595406,198.87944384466067,12.197182658077049,113.836669921875,114.34008654092767,160.14950561523438,77.16527153565474,274.72062341682965,199.745400897871,12.364957267918722,118.86666870117188,176940500,103774000,39242000,22918800,45679000,736200000,238397400,2020-09-09
2020-09-10,110.66394805908203,158.7554931640625,76.02689361572266,267.0697937011719,197.59974670410156,12.276954650878906,123.77999877929688,117.49939194752987,167.4945068359375,78.39879605198924,278.0976746841808,206.61523933169437,13.02832507608659,132.99667358398438,109.69860244063993,158.52749633789062,75.72548837275342,266.01382990854836,196.3874245474142,12.132613153352166,120.1866683959961,117.36287872631232,165.36099243164062,77.22904054800122,274.4615706509814,205.32592756084208,12.952539656070376,128.73666381835938,182274400,106614000,33024000,24814700,35461500,698684000,254791800,2020-09-10
2020-09-11,109.21107482910156,155.81100463867188,75.51425170898438,265.5954284667969,196.3105010986328,12.130119323730469,124.23999786376953,112.36064749260446,160.86700439453125,76.65710424434029,270.35726785369485,200.7364654599557,12.616739990168801,127.5,107.26087706429617,154.19900512695312,74.38135757977268,261.64056507896566,193.62606751857373,11.862128710182322,120.16666412353516,111.71707865929991,160.4344940185547,76.13151325135439,269.0323120071259,199.36056203452765,12.45021217015268,127.3133316040039,180860300,101880000,30706000,18913900,33620100,636928000,182152500,2020-09-11
2020-09-14,112.48738861083984,155.14849853515625,75.16899871826172,265.1371765136719,197.63829040527344,12.835870742797852,139.8733367919922,113.04319458206483,159.3695068359375,77.56879974493008,275.58727813878943,201.28488881997822,13.277369443703995,140.0,109.99113827543115,154.8000030517578,74.98367354101607,264.6889072017783,196.31049818032105,12.595552620052931,124.43333435058594,111.86332602698766,158.64700317382812,76.30587620432017,269.9189286506541,196.51255926382413,13.044031507503707,126.98332977294922,140150100,90592000,42660000,24093800,30375800,1201744000,249061800,2020-09-14
2020-09-15,112.66290283203125,157.80650329589844,76.47875213623047,271.38336181640625,200.8807830810547,12.954285621643066,149.9199981689453,115.87097839483434,158.75100708007812,77.26938879198397,273.4753462747922,201.84294796397248,13.26116562200561,153.97999572753906,110.78096207450275,155.4459991455078,75.83011019321296,268.2752089495807,199.1007721750684,12.791497021548054,143.56666564941406,115.38342905287787,156.80799865722656,76.1185618969855,269.64002116678586,200.53440313594547,13.24246842217813,145.52000427246094,184642000,80430000,23042000,18478500,21823900,727556000,291894600,2020-09-15
2020-09-16,109.33782196044922,153.90499877929688,75.3314208984375,262.5171813964844,197.2918701171875,12.479131698608398,147.25332641601562,113.11145686330157,159.36199951171875,77.43778367605645,271.40325031228923,202.67998350393228,13.05574740370348,152.59666442871094,109.25006664242188,153.70750427246094,75.30650967657043,260.793784252203,196.8973790757412,12.478384229050603,145.10333251953125,112.36063408677491,158.99949645996094,76.84543328535601,266.2728543716457,202.651119738116,12.92063039389326,146.6233367919922,154679000,90244000,22128000,29183400,26328100,556384000,216837900,2020-09-16
2020-09-17,107.59239959716797,150.43649291992188,74.08343505859375,253.85031127929688,195.23287963867188,12.428275108337402,141.14332580566406,109.40608398688913,151.47149658203125,74.66233774102265,260.50488380637853,196.599152008695,12.554168561079699,145.92999267578125,106.00299120807408,148.62750244140625,72.85887796426488,249.2379254895453,192.39449617439635,12.00073682318354,136.0,106.98784309353663,150.46249389648438,74.02215665166219,257.29713602872783,192.48108749018274,12.09796111206173,138.53334045410156,178011000,128982000,40008000,31281400,34011300,792512000,230337600,2020-09-17
2020-09-18,104.17953491210938,147.74549865722656,72.29243469238281,251.5690155029297,192.80821228027344,12.154800415039062,147.38333129882812,108.11893430232509,151.88999938964844,74.4899739230609,258.21364671315257,195.9448643827786,12.596797393583376,150.3333282470703,103.44821093361564,145.27699279785156,71.32245541067512,249.09845720631427,188.824850417951,11.954867537464079,142.93333435058594,107.65089112215993,151.58700561523438,74.1462188240874,257.41667281008574,195.12703307520093,12.558157214160783,149.31333923339844,287104900,177852000,63056000,28130800,55225300,698460000,259220400,2020-09-18
2020-09-21,107.33888244628906,148.02349853515625,71.24872589111328,247.2056884765625,194.8768310546875,12.481874465942383,149.79666137695312,107.44614391419555,148.10000610351562,71.74292896409321,248.99884182983368,195.0404119726883,12.487109605844456,151.89332580566406,100.5326892473239,143.5500030517578,69.88068396867533,243.200997055101,188.949907685648,11.87085613457434,135.69000244140625,101.93683396216227,145.3249969482422,71.32245611530352,246.59800915130737,189.72925874031986,11.891298381138371,151.0433349609375,195713800,122358000,56908000,24709400,39839700,721044000,328430400,2020-09-21
2020-09-22,109.02578735351562,156.44949340820312,72.72735595703125,253.78057861328125,199.5721893310547,12.602033615112305,141.41000366210938,110.04964400266275,156.69949340820312,72.93411073010083,254.34841684116756,200.22646892541738,12.612254738465648,145.9199981689453,106.4417816531773,150.00999450683594,71.2168328603775,247.27542898205854,194.43423363931558,12.121147259352899,139.1999969482422,109.87412593250646,151.69200134277344,72.25407316357077,252.34605593306685,197.30148017673844,12.539461092372882,143.1999969482422,183055400,138976000,33950000,30293100,33517100,646452000,238742400,2020-09-22
2020-09-23,104.45258331298828,149.9929962158203,70.21495819091797,248.0723876953125,193.0006103515625,12.089486122131348,126.78666687011719,109.31832411053182,156.35000610351562,72.39156930532971,257.0082394220307,200.22647652123064,12.691031745502505,137.38333129882812,104.11129279067556,149.61900329589844,69.8806750211675,247.20568804233176,192.4618004778043,12.045112487102367,125.2933349609375,108.84052779447258,156.02149963378906,72.34224858842106,254.28863237476867,200.03403183934446,12.539959208250757,135.05332946777344,150718700,113054000,37726000,19641300,30803800,647012000,285222600,2020-09-23
2020-09-24,105.52519226074219,150.989501953125,70.88603210449219,248.58042907714844,195.5022430419922,12.313101768493652,129.26333618164062,107.5046416144481,153.46499633789062,71.63979990027593,251.28012304192455,197.79219967100948,12.53397616281238,133.1666717529297,102.38537296614106,148.25,69.85427271441243,244.68530467216644,191.66320069595753,11.980046081436551,117.0999984741211,102.55113797500798,148.88949584960938,69.88068149776949,245.5619607553214,192.28861654480292,12.038131881854135,121.26667022705078,167743300,110588000,34552000,20006800,31202500,731240000,289683300,2020-09-24
2020-09-25,109.48406219482422,154.75650024414062,71.69310760498047,253.85031127929688,199.95709228515625,12.837364196777344,135.77999877929688,109.64008153116404,155.07699584960938,72.03585923361521,254.77676494639124,201.13091981366975,12.84708700518189,136.2433319091797,104.98885735844001,149.9499969482422,70.12977461323118,245.67154705350123,194.87684872307534,12.211139827798892,130.43333435058594,105.72993432723135,152.7429962158203,70.99513733495901,248.45092325550738,195.84864455021585,12.412319416803367,131.1566619873047,149981400,92304000,30326000,18351300,29437300,588016000,201625500,2020-09-25
2020-09-28,112.09736633300781,158.70249938964844,72.66957092285156,255.8427276611328,201.51577758789062,12.998161315917969,140.39999389648438,112.44840252490124,158.7519989013672,73.38348231735692,258.6121476841298,204.52735780399723,13.01486431307844,142.69332885742188,109.97165047739273,155.85850524902344,72.05281101559268,253.8503382805177,200.18798560071832,12.713966913536748,138.51666259765625,112.14612425276515,157.4425048828125,73.33366747417021,258.41289658548857,202.9012971081629,13.003396455941221,141.5399932861328,137672400,84484000,30784000,18826300,32004900,573808000,149158800,2020-09-28
2020-09-29,111.24900817871094,157.24400329589844,73.03624725341797,260.79376220703125,199.4182586669922,13.188371658325195,139.69000244140625,112.43862979442277,159.41299438476562,73.33416328416592,262.32787982175387,202.12195391801143,13.404758385511137,142.8333282470703,110.74196012319106,156.6269989013672,72.43741246591681,255.92235659265435,198.98528747041638,12.896698771585024,137.1999969482422,111.69756013169471,158.76950073242188,72.93112903772052,256.828897220323,201.42919413090266,12.9009363342939,138.6666717529297,99382200,69916000,31816000,20200200,24221900,621460000,150657900,2020-09-29
